imgID,rAvg,gAvg,bAvg,avgBrightness,LA,LB,LC,Sharpness,Exposure,Saturation,Hue,ROT1,ROT2,ROT3,Size,AspectRatio,WTH1,WTH2,WTH3,WTS1,WTS2,WTS3,WTV1,WTV2,WTV3,DOFH,DOFS,DOFV,Simplicity1,Simplicity2,colourfullness,,Mean Rating
1558090,70.37217368,70.54150096,47.28612371,62.73326612,68.82646374,67.8397591,69.74802925,4157.1665,47.28612371,70.54150096,70.37217368,119.103638,125.1442195,53.35023525,937,0.731977819,31412.5,-97352.75,-65743.25,31636.5,-99047.75,-64693.75,37400,-92040,-61252.375,0.050696289,0.03468992,0.095248658,0.64808814,0.909090909,15.96503732,,7.4999925
1559406,61.33629815,59.16851481,51.16710556,57.22397284,59.0516838,58.90452138,59.31130073,368.8361092,51.16710556,59.16851481,61.33629815,149.7513833,145.8975417,132.360225,2100,0.75,751,-3399.5,760.125,3166,-1791,623.75,1413,-3034.5,-2756.75,32.05284302,-1.234958807,-1.02150493,0.55463117,0.011723329,1.811553983,,6.285708
1559631,86.84089286,86.39559127,84.44727778,85.8945873,86.34959415,86.30662871,86.37350366,337.9362302,84.44727778,86.39559127,86.84089286,103.6536071,103.0176786,100.2299643,1030,1.575,9145.5,-3895.25,300.375,9301.5,-3817.25,405.375,8495,-4058.5,-0.25,-0.774992322,-0.750946683,-0.65652882,2.645502646,10,13.70800823,,7.7857065
1560451,142.2008211,139.9990564,140.7028309,140.9675694,140.5179641,140.7376143,140.5882752,3235.524759,140.7028309,139.9990564,142.2008211,130.9273162,128.150625,127.1053309,1008,0.68,52547.5,25496.75,10577.375,53371.5,25969.75,11155.875,53893.5,26679.75,12065.375,0.265660912,0.25954124,0.236714778,0.555555556,10,28.83574167,,6.142851
1560791,82.98470872,98.05836451,100.4269589,93.82334403,95.0247178,93.82136119,95.25819487,783.2978509,100.4269589,98.05836451,82.98470872,94.89502171,113.5044087,128.5488764,1166,0.914614122,10592,-63286,-33678.5,11450,-69286,-33375.5,16111,-53080.5,-15711.75,-0.418673239,-0.539109422,-1.414973883,2.012072435,10,13.39199286,,8.3714202
1561168,103.587771,102.187832,100.0610337,101.9455456,102.3319042,102.3639587,102.516251,1569.86179,100.0610337,102.187832,103.587771,114.058935,111.3834116,112.8826236,1249,1.449019608,26988.5,-202556.75,-65586.875,27044,-202067,-69111.5,30776.5,-195167.75,-73150.375,2.590179808,2.299153472,2.404650914,1.129943503,10,12.44003369,,8.2428489
1561449,153.0500948,123.173794,109.0159419,128.4132769,128.5032986,130.4928128,130.9620657,6570.344597,109.0159419,123.173794,153.0500948,149.1658064,103.529436,78.84279623,989,0.775583483,-59520.5,-18140.75,-39595.875,-59791,-21271,-35788,-64609.5,-25362.25,-36703.625,0.161062365,0.186926146,0.19320659,0.156445557,0.149253731,27.08458737,,8.0142777
1561683,86.93361962,87.7246384,87.3258273,87.32802844,87.52767365,87.44265932,87.51365792,4591.679048,87.3258273,87.7246384,86.93361962,94.4662353,95.11666058,94.78903083,1202,1.016778523,-3210.5,1151.75,-56168.625,-3243,1097.5,-56159.25,-3232.5,1098.75,-56163.625,-0.121062272,-0.123410851,-0.121954155,0.310848617,10,10.44908495,,8.8142769
1562767,57.53504623,86.82378062,38.76062524,61.03981736,77.12683587,72.58724932,78.68231857,3197.030387,38.76062524,86.82378062,57.53504623,68.89532011,76.41466083,48.5031411,1015,0.818996416,-79227,-37057.5,1749.75,-72284.5,-27284.25,3447.375,-74960,-30049,3788,0.134291793,0.275659686,0.186221578,0.867302689,10,6.573033944,,9.4428477
1564091,78.84408833,92.41665151,105.5460503,92.26893006,90.47906718,89.85520659,91.45480346,1531.388336,105.5460503,92.41665151,78.84408833,96.84985702,101.6580191,102.230198,1003,0.674457429,-686.5,33417.75,-66620.375,-1987.5,31792.25,-69431.125,-4727,29591.5,-72781,-0.547261571,-0.817505751,-0.804798459,0.658327847,0.03030303,13.87769378,,7.8999921
1564113,115.3950059,97.15073915,90.01480319,100.8535161,100.5142557,101.7922782,101.8537022,1611.466456,90.01480319,97.15073915,115.3950059,144.8312178,123.0555331,116.6973759,997,0.902671756,11998.5,-30222.75,-26932.375,14089.5,-29098.25,-25247.625,18607.5,-25015.25,-19908.125,-0.012364246,0.084926774,0.165907762,0.968054211,10,18.3153743,,7.9571349
1564161,102.9561347,111.4619582,116.2340646,110.2173858,109.9981662,109.4627371,111.6541572,6478.185022,116.2340646,111.4619582,102.9561347,81.57968379,100.3567082,113.9965825,1024,0.70951586,-41521,51567.5,-80813.25,-17550,37276,-65738,16328.5,-7868.75,-4588.375,-0.218810668,-1.912352215,0.681771125,0.337837838,10,19.60115019,,8.0571348
1564707,176.7426617,101.8836443,50.17264925,109.5996517,114.0651375,118.3714371,123.2963764,2211.00746,50.17264925,101.8836443,176.7426617,184.5204478,125.1628731,84.11175373,1002,0.67,8149,-75918.5,-20202.75,3248.5,-91540.75,-13208.875,3234.5,-96321.75,-4689.875,0.235199364,0.207968452,0.212198968,0.292141396,10,22.30598643,,8.6857056
1565840,49.91095258,31.66057564,91.82179243,57.79777355,39.88424563,43.97581706,45.42402596,1118.471382,91.82179243,31.66057564,49.91095258,107.7543437,86.78532023,100.889981,1068,0.873684211,-41869.5,-43698.5,-395.5,-42395.5,-45370,350.75,-46779,-43865.5,-13878.25,-0.23174868,-0.207346386,-0.118227203,17.85714286,0.091743119,5.792814619,,8.6428485
1566013,128.8191838,111.3542596,101.2537271,113.8090568,114.338044,115.4248112,115.9142982,1251.970653,101.2537271,111.3542596,128.8191838,211.6766287,195.728154,190.0152907,1134,1.180769231,-41438.5,-76032.25,35557.375,-48100,-79575,30183,-50647,-83540.5,25991.75,-0.240252135,-0.142359917,-0.103751773,2.272727273,10,21.11288401,,6.8999931
1566358,89.82894858,99.60662786,130.334857,106.5901445,99.74647139,100.1861199,101.552629,3303.011315,130.334857,99.60662786,89.82894858,112.230986,101.5386377,108.4928771,897,0.705323194,-3851,-7627.5,126157.75,-5758.5,-119.25,117781.375,-9021,-421.5,93989.25,0.650591167,0.780199054,1.020158199,0.938086304,0.0124533,27.28916103,,8.3857059
1566379,120.2195698,19.93437685,26.70405841,55.61933502,41.74377988,50.69139324,68.74653052,881.9139569,26.70405841,19.93437685,120.2195698,144.8139398,70.18088674,75.76881969,1335,0.989567809,42504,3432,13683,305,1485.5,30664.25,12947.5,1552.75,24650.375,0.502788499,0.507462446,0.466376741,7.575757576,10,6.302610815,,6.7714218
1566598,111.4201005,111.4201005,111.4201005,111.4201005,111.4201005,111.4201005,111.4201005,1667.819458,111.4201005,111.4201005,111.4201005,87.82473618,87.82473618,87.82473618,1198,2.010050251,10662,6013,891,10662,6013,891,10662,6013,891,-85.54042553,-85.54042553,-85.54042553,0.478240077,0.015898251,16.09044733,,6.7999932
1567031,100.957885,100.957885,100.957885,100.957885,100.957885,100.957885,100.957885,15644.6574,100.957885,100.957885,100.957885,109.0112692,109.0112692,109.0112692,861,0.643129771,18700,-10632.5,29018.875,18700,-10632.5,29018.875,18700,-10632.5,29018.875,-0.681912754,-0.681912754,-0.681912754,0.300390508,0.004572474,28.79349361,,7.4857068
1567779,42.30010833,35.645125,55.583175,44.50946944,38.49950167,39.90790272,41.33101482,1068.644017,55.583175,35.645125,42.30010833,118.642025,109.442025,102.132225,1200,1,35522.5,20780.25,-48290.875,38107.5,24286.75,-46020.625,37592.5,22573.25,-42244.375,0.006904052,0.017016477,0.011342075,2.309468822,10,4.351699922,,8.1285633
1568113,79.97063513,56.92247763,52.27097174,63.05469484,61.48667719,63.28360505,63.8114936,172.9198066,52.27097174,56.92247763,79.97063513,192.5963327,145.4938214,128.110085,956,0.803773585,2589,9317.75,11318.125,-100.5,6916,7790.5,-1278,4683.25,6224.375,3.417650761,3.85191862,76.57953144,8.130081301,0.029585799,10.7098945,,8.6285628
1570601,75.84095435,84.36704864,67.68182112,75.9632747,81.34972757,79.91563051,82.24142112,667.1474851,67.68182112,84.36704864,75.84095435,62.93557324,72.87276901,80.06931743,960,0.610738255,-61986,64841,-10664,-49232.5,15224.75,15879.375,-48848.5,3027.75,11369.375,-2.486239412,-0.338085638,0.576438143,1.390820584,10,13.80911426,,8.4857058
1571300,27.71605546,51.82318724,78.85015504,52.79646591,48.6493581,47.69622917,49.90850591,42.48805433,78.85015504,51.82318724,27.71605546,59.11226297,107.1713238,154.1263953,1159,1.073345259,-2605,-5715.5,-3880.75,-4349.5,-8000.75,-6365.875,-7642.5,-10868.25,-9210.125,-0.119225037,-0.23772847,-0.184400925,13.51351351,0.081967213,4.668377208,,8.8999911
1573956,104.804528,82.90546345,64.4257506,84.04524734,86.2269693,87.34659648,88.43775456,114.0249621,64.4257506,82.90546345,104.804528,167.4458505,129.2723872,103.9504457,898,0.691148776,-505.5,-1973.75,130,-522.5,-2035.25,-784.25,-3699.5,-4893.75,-3983.5,10.17335945,3.874325319,-6.496991381,6.25,0.133333333,15.45137945,,8.2428489
1575153,111.4692392,84.5131542,78.00668601,91.32969313,89.77425086,91.83128624,92.83696068,2559.455771,78.00668601,84.5131542,111.4692392,123.1214779,75.15573498,55.66849415,1050,0.767676768,81964,-11288,-62548.5,88280.5,-3234.75,-63400.875,93008.5,-7218.75,-63516.875,-1.454281704,-1.346169933,-1.352563469,0.644329897,10,17.73363466,,7.285707
1575614,44.46601656,44.46601656,44.46601656,44.46601656,44.46601656,44.46601656,44.46601656,74.74017465,44.46601656,44.46601656,44.46601656,101.569863,101.569863,101.569863,896,0.687382298,35.5,7164.75,8640.375,35.5,7164.75,8640.375,35.5,7164.75,8640.375,3.288102989,3.288102989,3.288102989,20.83333333,10,6.288984133,,8.857134
1576473,79.58772071,79.50098039,71.51565701,76.86811937,78.94288104,78.61658888,79.08046662,1607.117784,71.51565701,79.50098039,79.58772071,109.6243854,105.4786874,95.41584723,1301,1.427238806,44301,-85767,63934.5,45464.5,-82551.25,67143.375,49588,-79791,69895,0.344759723,0.323927076,0.314877665,0.467508181,10,7.092680677,,8.6571342
1578567,85.65918271,105.3266472,149.4451098,113.4769799,104.3306973,104.4755801,105.8988598,998.2087381,149.4451098,105.3266472,85.65918271,99.04390567,116.5796502,166.0253312,1169,1.164814815,1233,-17725.5,28180.25,1915.5,-14363.25,25587.875,-881,-7927.5,17647.25,-0.956853577,-0.493294612,-0.381800699,0.688705234,0.041322314,16.51235801,,7.428564
1579348,126.9685149,128.3307679,138.4584643,131.2525823,128.7723726,129.0780116,128.7976642,1653.004137,138.4584643,128.3307679,126.9685149,120.6572143,119.9173125,132.0453214,1165,1.219047619,3901.5,-58052.25,-90679.125,3391,-58259.5,-91124.25,2608,-57151,-90719.5,-0.081846119,-0.085844313,-0.107303567,0.623830318,10,23.2788067,,7.428564
1579352,127.2369857,102.6999936,99.53913247,109.8253706,107.6883439,109.6762161,111.6908835,2091.603834,99.53913247,102.6999936,127.2369857,166.0049053,84.61662579,73.97405407,947,0.709386282,26508.5,-15310.75,4887.625,36910,-6707,14051.5,37164.5,-6712.75,15628.125,-0.26915487,-0.288940658,-0.300328177,1.992031873,10,28.61198948,,6.7999932
1579413,111.9164772,77.02085118,69.42714443,86.12149094,83.89139565,86.58896079,89.2550477,1382.40626,69.42714443,77.02085118,111.9164772,132.585173,74.55748764,67.32400329,1207,0.988467875,-52376.5,-47478.25,22870.875,-55889,-52772.5,17375.75,-55023,-50182.5,16989.25,-4.631023505,-10.66347626,-7.655717214,1.795332136,10,12.51938132,,6.6285648
1579550,119.5263527,75.72101775,79.79549793,91.68095614,85.32820944,89.28330366,91.14599594,1213.828222,79.79549793,75.72101775,119.5263527,123.0595969,40.94581408,57.96518726,1154,1.245136187,-7046.5,59614.75,-6246.125,7863,79221.5,-2767.75,6204.5,82207.25,-4813.875,-1.715623687,-3.946843104,-2.09259692,1.795332136,0.032051282,13.54628553,,7.2142785
1580458,106.654899,71.09258455,68.71804454,82.15517602,78.48169081,81.455019,84.22450014,1134.182404,68.71804454,71.09258455,106.654899,164.535586,131.6620613,124.7190226,958,0.852998066,20839,4020.5,-27157.25,26369,7688,-28009.5,24662,7010.5,-30096.75,0.433594428,0.239492117,0.067643402,1.430615165,10,14.38503905,,8.2571346
1580773,69.36492211,73.23664227,58.7834583,67.1283409,71.36999468,70.43133497,72.03691574,2283.036274,58.7834583,73.23664227,69.36492211,111.180589,101.0048633,103.6446338,1265,0.882440476,-16446,-10719,-7005,-15690.5,-10273.25,-6767.625,-11430.5,-8067.25,-4722.125,-0.588085844,-0.528843965,-0.646338374,0.427533134,0.014534884,5.521617593,,9.2285622
1580775,139.702541,140.655513,135.7088239,138.6889593,140.0957602,139.8066518,141.8672412,3429.632083,135.7088239,140.655513,139.702541,113.6379811,96.91810259,81.94038423,1047,0.86631016,7368.5,70370.25,3586.125,3914.5,97186.25,-4886.875,-1852,111769,-12607,-0.460746204,-0.815272465,-1.634738164,0.850340136,10,25.8877558,,9.285705
1581169,92.786077,11.1925,19.5238499,41.16747563,29.14081793,36.53875341,48.86564188,113.2927973,19.5238499,11.1925,92.786077,153.9341667,21.17355263,28.26611842,1300,1.407407407,25099,-38216.5,6849.25,-1325,-1916.5,-480.25,3178,-14260,-80.5,0.611045254,0.61028592,0.204690382,11.11111111,10,4.842861436,,6.6857076
1581403,59.26831502,59.26831502,59.26831502,59.26831502,59.26831502,59.26831502,59.26831502,1199.261188,59.26831502,59.26831502,59.26831502,94.84941791,94.84941791,94.84941791,950,0.73992674,-11127,17791.5,79161.25,-11127,17791.5,79161.25,-11127,17791.5,79161.25,-0.252212701,-0.252212701,-0.252212701,2.673796791,10,11.94731779,,7.6857066
1582491,121.2499315,124.730399,82.82350207,109.6012775,120.9647737,118.912353,121.7366714,11336.37849,82.82350207,124.730399,121.2499315,91.07404401,86.3486187,65.99182145,1092,0.693023256,5909.5,-9681.25,13022.875,7431.5,-7904.75,14333.625,3051.5,-11511.25,11710.875,0.24315817,0.213326187,0.230296386,0.11691804,0.008467401,16.2665285,,6.4999935
1584384,66.67471194,72.77263421,87.07479316,75.50737977,72.50883182,72.57980158,73.15327982,1304.229303,87.07479316,72.77263421,66.67471194,110.8842698,95.62052688,102.011002,993,0.663316583,59525,13226.5,58432.25,59512,8929,53889.5,58077,7628.5,49976.75,0.497450927,0.63232584,0.747950856,5.128205128,10,11.48328491,,7.9857063
1585085,85.83090909,84.88243896,92.05219221,87.58851342,85.6017399,85.9833834,87.19882188,776.7848011,92.05219221,84.88243896,85.83090909,146.3313506,126.5981844,113.6795143,1250,1.272727273,74,-6369.25,-2703.875,6362.5,6599.75,-3660.25,13917,17449.75,1580.25,-0.172693137,1.242664932,0.468484088,1.03950104,0.025641026,7.613291678,,8.7999912
1585581,66.06582709,67.91880536,64.88322515,66.28928587,67.30569329,67.01870872,67.61515029,1096.475537,64.88322515,67.91880536,66.06582709,168.7510569,170.5008266,161.6453925,1040,0.980952381,-30743.5,-17692.75,29224.125,-30184.5,-17655.25,29672.875,-30265,-18954.5,27716.75,0.164437508,0.172570353,0.139625144,6.134969325,10,10.38692522,,7.857135
1585590,76.43644232,81.47190625,79.66714332,79.19183063,80.27106273,79.76055956,80.6278367,1339.815367,79.66714332,81.47190625,76.43644232,113.3812762,105.2416514,89.72320718,879,0.677480916,13878,9031,-6732,12256.5,7802.25,-7674.375,13778.5,8726.25,-7075.875,-0.025762596,0.214009046,0.100292577,1.026694045,0.052083333,13.58614923,,7.3428498
1586649,120.1023542,109.2918194,109.6501979,113.0147905,111.6160141,112.5650245,112.3593956,200.7617048,109.6501979,109.2918194,120.1023542,152.2305,128.5854688,123.3698438,1080,0.8,-6329,-7759.5,-2523.75,-4262,-6045,-233,-9312.5,-10788.25,-5505.125,-1.367659711,-1.508753037,-0.690363583,2.793296089,0.094339623,16.10677597,,6.285708
1588743,108.7644556,106.1005213,99.60541039,104.8234624,106.1979267,106.156595,106.3921101,1095.263631,99.60541039,106.1005213,108.7644556,69.42708264,65.89572266,58.96519523,999,0.6875,-1426,14904,-7382.5,-2328.5,14554.75,-9278.625,-2029.5,14141.25,-10421.375,0.10020679,0.08701555,0.087572349,3.937007874,0.072992701,19.74061009,,8.1999918
1589720,88.20397436,79.38468726,68.13570124,78.57478762,80.4474909,80.7392697,82.83786229,869.1680963,68.13570124,79.38468726,88.20397436,95.4715035,81.99402098,65.56276224,1458,1.43,-42849,-29932.5,75327.25,-41708.5,-25780.25,76484.875,-40619.5,-23402.75,73006.125,0.553625297,0.535657161,0.524924019,0.619962802,10,6.63010638,,8.7857055
1590787,120.6815037,120.6815037,120.6815037,120.6815037,120.6815037,120.6815037,120.6815037,2208.789595,120.6815037,120.6815037,120.6815037,104.3817793,104.3817793,104.3817793,1131,0.795238095,-11131.5,-61778.75,-47402.375,-11131.5,-61778.75,-47402.375,-11131.5,-61778.75,-47402.375,-0.630681354,-0.630681354,-0.630681354,0.881057269,10,22.35634573,,8.57142
1591547,85.7393619,111.6744482,89.53227602,95.64869536,104.561984,101.3956497,105.3523961,432.9985892,89.53227602,111.6744482,85.7393619,78.37128548,107.4016694,78.38393155,959,0.601001669,-7591.5,11535.25,10769.625,-8524.5,10674.75,6936.375,-8057.5,9827.25,9651.625,-0.634671125,-0.626745327,-0.248288536,1.661129568,10,17.22451156,,8.57142
1592961,143.9175537,141.5891186,155.3514492,146.9527072,143.0777842,143.8542264,143.8103145,962.432152,155.3514492,141.5891186,143.9175537,109.7840847,88.10844915,74.52887288,1190,0.983333333,1891,612.25,4828.625,4194,2683,7126,12733.5,9556.25,14895.625,1.311228683,0.135146565,-0.081792413,0.995024876,0.018416206,22.5081924,,7.3285641
1593939,89.19210282,11.69710992,15.57910566,38.8227728,28.4528255,35.31066031,47.44638957,110.8125328,15.57910566,11.69710992,89.19210282,144.7016745,24.51666576,19.29849486,1212,1.118881119,-15550.5,16604.75,-16683.125,-5067,3808.5,-3713.75,-8771.5,8653.25,-5726.875,-0.539122513,0.251827636,0.382298551,10.41666667,10,5.010534916,,7.4428497
1594187,185.9899826,156.5869028,41.68193403,128.0862731,154.5418588,152.2792572,160.1249817,163.3350071,41.68193403,156.5869028,185.9899826,178.1912813,140.645875,21.375,1080,0.8,8638.5,6682.25,686.125,-448,-2493,-9112.5,8533.5,4872.75,2255.375,-2.393403694,-0.073157173,-8.375256148,11.49425287,0.166666667,22.25195052,,7.2714213
1594240,65.4731426,105.4422803,47.61136374,72.84226221,92.76944945,86.89878364,95.46089916,580.9467899,47.61136374,105.4422803,65.4731426,106.4830251,150.7814378,57.8435846,1311,1.260344828,-31731.5,-79580.75,-73433.375,-31253,-75170.5,-73039.25,-31921,-81935.5,-73226.25,-0.725417995,-0.761174043,-0.62180366,4,10,7.609031833,,7.7571351
1594859,145.1670473,138.1916933,135.5834308,139.6473904,139.486337,139.9799822,139.9812611,84.46660859,135.5834308,138.1916933,145.1670473,147.7575069,138.5494613,135.2262883,1216,1.218978102,-33529,-36997.5,-43052.625,-30480,-34514,-39999.25,-28396.5,-32283.25,-37955.5,0.083171062,0.157429145,0.161793125,4.854368932,2.5,18.43359584,,5.999994
1594891,98.3022481,98.64332108,107.8826594,101.6094095,99.23788919,99.59462483,99.41248511,1334.617323,107.8826594,98.64332108,98.3022481,99.88574787,89.70084039,81.67880561,961,0.753649635,5121.5,11717.25,-1595.625,3918.5,10973.25,-1956,6282,12483.5,-957.5,-1.072722975,-0.770954445,-0.726920629,1.742160279,0.046948357,17.346497,,9.4142763
1595839,96.35421922,32.87586587,79.85090007,69.69366172,49.76296126,57.21104742,62.08783775,550.6589238,79.85090007,32.87586587,96.35421922,210.7475146,52.00730641,161.309857,878,0.708171206,-11330.5,-24616.25,-34929.625,-5433.5,-1158.75,-8609.875,-11200,-8807,-29373,0.253299992,0.418063296,0.173164713,1.312335958,10,18.78398457,,7.8142779
1595845,76.39782882,90.01244197,91.21591393,85.87539491,87.20486589,86.07886844,87.57782201,4695.652819,91.21591393,90.01244197,76.39782882,53.58475097,76.73329062,84.27586074,1317,1.547388781,69731,-46825.5,958.75,69907,-46088.5,324.25,67177,-47552.5,-1763.25,-86.90108696,-9.228255186,-5.836323576,0.290360046,10,10.62310873,,6.7285647
1595900,87.21520352,73.72034065,64.93148494,75.2890097,75.95479311,76.7533751,79.4592898,10385.80984,64.93148494,73.72034065,87.21520352,119.5326792,93.38495132,80.35468459,976,0.761732852,19302,57317,42785.5,20182.5,51662.25,35536.125,21337,54208.5,40662.75,-0.211451589,0.071674333,0.128115813,0.478240077,10,15.63873397,,7.2285642
1595902,101.6966049,55.1998647,63.93218332,73.60955099,65.71554508,70.09787436,73.17524393,2950.782073,63.93218332,55.1998647,101.6966049,161.1576484,66.28105023,70.93436073,978,0.811111111,-39188.5,-6395.25,-25568.125,-41768,-21177,-46536,-43694,-20415,-44291,-0.120610728,-0.046879246,-0.08158315,0.987166831,10,14.27354109,,7.0285644
1595911,75.25819512,44.69841121,37.81606328,52.59088987,50.69851575,53.05119893,54.4333626,2723.874617,37.81606328,44.69841121,75.25819512,164.7475181,92.54866409,55.33442885,978,0.76534296,-25212.5,-9133.25,128750.375,-21315,-7050.5,133530.25,-21931,-7169.5,130053.25,0.277777417,0.200719079,0.185710048,0.821692687,10,8.423963997,,6.0714225
1596161,113.4172896,80.62305361,89.44473447,94.49502589,88.23203353,91.43420178,93.44325512,1399.264945,89.44473447,80.62305361,113.4172896,139.5651553,81.85653307,85.00743487,1299,1.603206413,-47443,-49086.5,-40059.25,-11309.5,-13533.75,-28199.375,-6169,-16158.5,-24142.25,0.884315379,-9.093720565,7.47022414,1.31061599,10,13.01828727,,6.9571359
1596829,125.3868077,90.17184402,103.0844063,106.2143526,98.59083228,102.1731502,101.4618629,670.2991055,103.0844063,90.17184402,125.3868077,155.2439128,100.8536946,102.4778586,959,0.79588015,-3288,22686,15606.5,-2108,14393,3335.5,-6323,12548.5,1726.25,0.351695012,0.537332984,0.44475536,2.5,10,19.35186048,,7.0999929
1597091,164.2204319,145.8910025,130.589889,146.9004411,148.6830988,149.6271749,149.801968,269.771995,130.589889,145.8910025,164.2204319,115.5700277,99.55790202,90.99851481,1344,1.333333333,-7266,-7567,-4720,-5853.5,-6562.75,-2895.375,-3488,-3492,152,-0.097431144,-0.477183439,9.974506579,1.567398119,0.097087379,16.74728815,,6.428565
1597154,77.41205418,75.48492099,69.23061324,74.04252947,75.44306849,75.34814273,75.57491378,2822.599866,69.23061324,75.48492099,77.41205418,130.9740406,128.4042325,119.9205643,1043,1.354401806,1970,-27124,6797.5,2328.5,-27292.75,6588.5,1011,-27829.5,5431.5,3.498095706,3.40832639,4.16763599,0.550357733,0.013774105,14.93547352,,6.857136
1597350,79.13541171,56.40504039,34.63282312,56.72442507,59.66556324,60.71938864,62.37926594,1791.438069,34.63282312,56.40504039,79.13541171,156.6815171,115.5667492,64.96846511,975,0.713532513,36124,11547,-55022.5,36045,17140.5,-62906.75,38944.5,19349.25,-69102.875,-0.144143452,-0.145211789,-0.180883228,0.856164384,10,11.10565245,,6.5428506
1597362,53.85491944,80.25323611,21.35106667,51.81974074,70.38821735,65.64529211,74.75220775,519.4331111,21.35106667,80.25323611,53.85491944,118.432625,118.438325,43.92155,1200,1,628.5,-5483.75,-760.875,-1450.5,-4814.25,20684.875,-468,-19013,-9357.5,1.075444363,0.230667715,1.005706069,2.386634845,10,6.257767492,,7.2714213
1597371,91.05468169,59.12363151,55.01299954,68.39710424,65.61538515,68.20240347,73.14252272,1578.583522,55.01299954,59.12363151,91.05468169,128.5700813,71.23828299,67.6677881,1338,1.486988848,-59769.5,29703.25,-23770.875,-58965.5,34026.25,-30796.375,-56181.5,33081.25,-16572.375,0.250619394,0.295519931,0.265330457,1.041666667,10,7.856316484,,6.5999934
1597498,130.6740644,130.6740644,130.6740644,130.6740644,130.6740644,130.6740644,130.6740644,145.7236121,130.6740644,130.6740644,130.6740644,145.5863103,145.5863103,145.5863103,921,0.734463277,11193.5,13173.25,12360.125,11193.5,13173.25,12360.125,11193.5,13173.25,12360.125,0.046261074,0.046261074,0.046261074,6.329113924,0.131578947,29.69523464,,8.5142772
1597849,91.90631295,116.4566086,109.3461876,105.9030364,110.7238434,108.3054822,112.3572631,2984.6427,109.3461876,116.4566086,91.90631295,107.5865388,129.85241,137.8082166,1288,0.679269883,-10985,105393,7379.5,-4960,117417.5,4229.25,-13049,106985,-11350.5,0.239087273,0.085341578,-0.251644615,0.205930807,0.008680556,11.63729664,,7.4142783
1599482,59.29612116,76.85384654,21.77413572,52.64136781,69.14431901,65.32499962,73.42509596,378.0239882,21.77413572,76.85384654,59.29612116,114.8800454,132.0979764,26.95067974,1065,0.71221865,-3424.5,-17995.75,3108.125,20817,14749,3190,-6268,-18458.5,3874.25,-0.877877031,1.492747839,0.03164657,5.405405405,10,8.648088608,,7.3142784
1599540,93.70802754,111.9057851,63.40744252,89.67375173,104.5353615,100.9358446,106.7065365,1589.169303,63.40744252,111.9057851,93.70802754,98.41407204,84.72769513,65.94979007,1185,1.332677165,-9792.5,-2074.75,3112,-13986,-12601,5801.5,-8540,9514,-1613.375,-6.739428231,-4.346838752,0.971757819,1.196172249,0.022779043,9.986892327,,8.1571347
1601067,40.82141849,34.6680244,20.9569456,32.14879616,34.98629609,34.94482625,36.13096243,4385.735657,20.9569456,34.6680244,40.82141849,104.6453783,81.22459021,51.89294992,1065,0.943430657,-5954,5209.5,5869.625,-2922,6462,5795.25,-1757.5,3242.75,2896.625,-0.692021134,-0.603441041,-0.636394543,0.713775874,0.009633911,3.582099096,,9.3428478
1601111,161.1755253,170.1871074,160.9384052,164.100346,167.6034887,166.4382923,168.0544212,615.4222903,160.9384052,170.1871074,161.1755253,144.2813167,115.7643121,72.6836956,1000,1.493765586,-3682.5,-9347.25,-4640.625,-2967,-9236.5,-4240.25,-931,-7229.5,-1760.25,-20.75032723,-6.508598397,-4.645432049,1.479289941,0.046296296,38.39429207,,7.14285
1601121,178.8817505,176.0757345,181.0237016,178.6603955,177.0295367,177.4788015,177.1458925,1001.769714,181.0237016,176.0757345,178.8817505,211.2770484,206.6877095,205.5501862,897,0.670391061,18261.5,12529.25,15946.125,17785.5,11767.75,15280.875,16040,10593,13840.5,-0.291150579,-0.394569708,-0.486008241,3.831417625,0.047169811,54.53379665,,5.71428
1601134,115.5930962,126.8578942,124.8473019,122.4327641,124.3178334,123.2605121,124.7482465,2120.859693,124.8473019,126.8578942,115.5930962,152.4898858,176.6204333,183.6731996,926,1.530054645,117.5,276,849.5,-1103,-689.5,-29.75,1098.5,1805.75,1532.375,5.478183437,1.157384988,0.379457977,0.522739153,0.030395137,26.0945458,,6.428565
1601310,116.8065387,88.51998837,68.33813264,91.22155323,93.07657898,94.67693536,95.73947119,523.09732,68.33813264,88.51998837,116.8065387,176.3168063,119.9293194,89.81586387,832,1.178010471,-10210,-12998.25,-12649.875,-9901,-12784.25,-12964.625,-10778.5,-14279.25,-14278.625,-0.803929608,-0.62779844,-0.474646238,4.048582996,0.090909091,22.54012666,,6.999993
1601876,160.7769586,145.5081551,126.8774003,144.3875047,147.4091622,147.9496213,148.2550251,937.9429605,126.8774003,145.5081551,160.7769586,152.6220307,139.9328742,123.9979968,1007,0.921755725,-5440.5,-6220.25,1956.625,-6539,-6598.5,558.625,-6821.5,-8314.75,-316.75,7.422268908,3.11229876,2.349944629,1.545595054,0.04784689,28.15687721,,8.2714203
1602115,170.9539933,162.2316792,111.9948747,148.3935157,160.4589459,159.1126554,161.7044187,727.352874,111.9948747,162.2316792,170.9539933,151.4217293,144.9874436,102.7139098,999,0.665,-4329,-20890.5,-29937.25,-760,-17379,-28208,-7019.5,-23724.75,-36648.375,-0.775275056,-0.992319803,-0.872336619,4.587155963,0.051546392,32.06280388,,6.714279
